nodenumber,x-coordinate,y-coordinate,temperature
775,-2.073009,-1.217581,312.518396
776,-1.150808,2.157750,297.473905
777,-1.921935,-0.593141,323.581611
778,1.216291,0.973356,324.829196
779,2.119669,0.550365,296.692367
780,-0.274642,-0.254812,298.518849
781,-2.780608,-1.196343,301.541457
782,-1.993583,-0.849929,316.576895
783,0.411316,2.858687,296.089478
784,-0.351840,-0.968162,313.250934
785,-0.207109,-0.977310,310.645417
786,0.708429,-2.097726,323.684198
787,-2.731026,0.162624,301.383067
788,0.136754,2.641029,299.422046
789,1.915326,-2.701067,297.009230
790,0.079851,1.081225,321.499290
791,-2.486859,-0.675989,302.412815
792,-2.547653,-1.035899,320.288566
793,0.278899,-2.257965,299.572398
794,1.908589,-0.847456,299.187384
795,-0.650012,-0.700459,304.291541
796,1.525914,-2.792659,301.409637
797,-2.169688,0.976426,298.139200
798,1.933946,-2.495707,300.165711
799,2.711298,0.145223,295.000000
800,-0.037125,0.425522,301.181675
801,-2.435976,-1.707516,299.242979
802,1.668785,2.759785,298.703637
803,0.019899,-1.496954,302.126547
804,2.642992,1.242207,300.023151
805,0.675901,-0.329243,299.057187
806,-2.340375,2.124998,300.391090
807,0.395854,2.466023,298.143976
808,-0.578859,1.530144,299.009147
809,-2.382237,-0.979143,307.737505
810,-2.568147,0.346187,300.003893
811,-2.701538,-2.212012,299.837503
812,0.547506,1.976048,323.279814
813,-1.103479,1.195643,317.504187
814,-0.128628,-2.627945,298.838396
815,-1.118521,2.228906,298.586962
816,-2.286999,-1.025329,320.691164
817,-2.356698,-0.124197,309.664660
818,1.401833,1.050615,315.775064
819,-1.424360,0.933903,305.845354
820,-1.666027,1.275080,329.353298
821,-2.473009,1.429770,301.913865
822,-1.981449,2.793919,305.852966
823,-1.303406,2.806423,300.071840
824,-1.097463,-1.141779,301.881412
825,0.740421,-1.096466,323.937348
826,-0.401412,-1.965374,302.501810
827,0.922944,0.319451,313.374004
828,1.556654,0.263007,313.500896
829,0.332276,1.256637,304.610365
830,-2.083348,-1.105153,318.686685
831,-0.849506,1.806628,299.133412
832,2.972656,2.334399,300.444659
833,-2.558620,-2.679392,319.059734
834,-1.956924,-0.042725,310.488582
835,-2.896370,2.352957,298.486786
836,-2.059847,0.666431,314.011623
837,2.763836,1.721572,299.452961
838,-2.586876,2.203150,312.190637
839,1.124050,0.888211,308.976727
840,-1.917109,-0.560600,295.000000
841,0.643019,-0.103455,314.563229
842,1.683507,0.106303,312.079167
843,0.837242,-0.834865,326.989433
844,0.932314,-0.500026,304.547189
845,1.231518,2.055619,311.602060
846,0.564046,-2.405110,299.151923
847,-0.909821,2.406718,298.715683
848,-1.898209,0.090119,305.004218
849,-1.875205,1.142822,309.436904
850,2.757484,-2.703625,300.924767
851,-2.253229,2.960267,304.408507
852,1.675517,1.046720,301.035929
853,-0.292634,-0.187948,299.823378
854,-0.482554,-2.114912,302.122985
855,-2.161382,0.444033,301.298798
856,-1.575865,0.633770,328.790709
857,1.248232,-2.918029,302.064128
858,-0.940915,-1.673293,299.138063
859,1.797774,-2.840431,298.804642
860,-0.143230,0.401708,297.743646
861,2.276366,-0.256906,302.193327
862,-2.143359,-0.543584,316.465646
863,0.890263,-2.075810,303.240789
864,-2.658948,-1.006932,326.674032
865,-2.008843,1.149201,305.616566
866,0.676195,-1.411038,329.723520
867,-0.891340,0.591014,298.276654
868,-0.405542,0.620636,300.912253
869,2.478161,1.701588,300.519563
870,-2.557506,0.240084,316.434313
871,-2.735359,0.665347,312.501001
872,0.678290,1.037584,300.583141
873,-2.144561,1.100651,298.026028
874,1.720862,0.554012,299.096254
875,-2.246971,2.976666,315.090033
876,0.379717,-0.757669,305.000000
877,1.362756,0.263580,298.578704
878,-1.155918,-0.899499,302.642338
879,-1.594890,0.190191,298.899877
880,-1.663490,2.589147,297.368819
881,0.417171,-1.746224,305.000000
882,-2.435813,-1.372454,298.859823
883,0.702987,1.316794,298.161445
884,0.738886,1.211111,321.493714
885,2.386917,-0.204527,324.098581
886,1.190496,-2.853465,297.770015
887,-2.152692,-1.570490,302.352549
888,-1.854068,1.409123,305.000000
889,-1.464653,-1.911486,328.998688
890,1.861910,-2.286374,295.822386
891,2.138844,2.773857,301.570548
892,-1.286797,1.459754,297.601094
893,-0.697002,0.431234,314.801369
894,-0.718725,-0.253585,298.163073
895,0.916078,-0.097207,298.753471
896,-1.878556,-2.600041,310.153545
897,-2.911058,0.156692,295.000000
898,0.773013,-0.472425,303.814605
899,1.656458,-1.670723,301.690224
900,0.378394,-0.138991,303.170624
901,2.668728,0.445131,298.533405
902,2.023066,-2.860645,300.877181
903,-0.683082,-1.806437,319.737822
904,0.395432,-1.521717,324.337752
905,1.681427,0.594460,325.142844
906,2.908653,1.939892,299.048439
907,-1.231792,0.427278,306.838344
908,-1.790397,0.976031,305.954516
909,-2.795440,-0.368214,302.037450
910,-1.079371,-0.236160,301.337965
911,1.671379,-2.447501,297.246797
912,-2.740448,1.935941,298.472109
913,-2.995529,-1.181026,296.786166
914,2.266341,-1.757205,307.200939
915,-0.151787,1.915312,304.770049
916,1.921745,-1.986457,298.264897
917,2.358298,2.048286,330.651426
918,-0.601448,1.241655,299.132429
919,2.104973,1.757537,301.206390
920,0.262204,2.762191,311.920168
921,-1.956033,0.760265,305.000000
922,0.451886,-2.189712,316.134691
923,2.331262,0.556745,302.502560
924,-2.904965,2.435455,304.117978
925,2.558223,-2.451784,310.867011
926,-0.652352,1.945071,313.393609
927,-0.626451,-0.327168,298.573078
928,2.180826,1.639731,297.849862
929,0.885398,-1.414978,323.783658
930,-1.191954,-0.859262,298.322115
931,1.626167,0.319116,308.310386
932,-1.373356,1.153947,300.797022
933,-0.444891,-1.977421,296.773813
934,-2.920919,2.635939,311.444543
935,-2.284321,-0.875211,322.560405
936,-2.257123,-0.660821,337.234592
937,0.934202,-0.521105,298.374044
938,-1.188444,2.022998,303.443164
939,1.172970,-2.524922,297.789518
940,0.948124,2.340384,304.751050
941,0.152508,1.893190,295.966874
942,2.659289,-1.122223,302.023679
943,0.861158,-0.543904,302.431263
944,2.249708,2.153398,301.378931
945,-0.289616,2.190606,297.809666
946,-1.924772,-1.577294,319.284201
947,1.145849,-0.818480,303.433843
948,-0.868144,2.784014,299.957858
949,0.404650,1.571103,297.101902
950,0.639565,-0.862773,318.236766
951,1.265137,1.441077,298.801764
952,2.769608,-0.562054,300.346858
953,-1.585538,-1.586069,319.124742
954,0.169026,-0.630226,300.025864
955,0.174598,-1.840705,322.880891
956,-1.748627,0.065746,296.413498
957,-2.273881,-0.999766,316.693702
958,-2.423934,0.018177,305.792512
959,2.418516,0.823701,297.543003
960,0.500351,-0.594891,311.409599
961,-0.937938,1.281574,305.000000
962,-2.611599,-0.264032,298.015268
963,-0.792624,-0.657252,301.322422
964,-2.106205,-2.697216,323.536704
965,-0.743245,-2.818054,298.521970
966,2.042026,-1.442043,301.627915
967,-1.200016,2.014649,301.780987
968,0.222922,-0.295143,310.052017
969,1.139622,-1.081039,297.678927
970,1.332183,1.641484,299.834420
971,0.066066,-0.983243,321.508853
972,0.902588,0.934197,325.142023
973,-1.583560,-0.316940,310.188231
974,-1.388488,-0.836092,311.974216
975,1.976539,-0.582600,299.292484
976,2.628699,-0.568065,300.287231
977,0.771697,-0.690763,325.402989
978,1.118334,-2.130156,298.315898
979,1.609738,0.531401,317.068359
980,-2.776796,1.808758,299.760607
981,-0.686353,-0.586678,310.062031
982,-1.264131,0.512127,305.000000
983,2.730673,1.803159,299.682178
984,-1.441473,0.961972,326.451425
985,-1.353683,-1.358428,308.517529
986,-2.101553,-2.339141,295.367313
987,-1.840866,1.736493,300.426726
988,1.158163,0.653939,306.950823
989,1.117976,1.275601,327.565969
990,0.863504,2.422208,316.330253
991,-0.686955,-2.987047,319.444873
992,-0.508223,-2.289982,302.009009
993,-2.187846,-0.887236,299.557912
994,-2.748159,-0.088566,312.430043
995,1.098535,-0.279647,298.497368
996,2.881360,-2.578365,301.346728
997,-1.128417,2.181724,297.344445
998,-2.137389,-0.193100,325.401364
999,0.998167,0.703020,299.968792
1000,-1.812157,0.838429,311.838601
1001,0.473683,-1.416494,305.997109
1002,-2.539906,0.693248,297.354282
1003,1.342188,0.239890,320.172214
1004,-0.192076,-2.779967,298.226034
1005,-2.440186,-1.208406,302.272262
1006,0.265192,-1.348565,305.000000
1007,-0.549151,0.512982,300.143401
1008,0.338877,0.448022,299.229854
1009,-0.918492,1.098411,324.496830
1010,0.004400,-1.517502,300.244957
1011,1.275798,1.046844,309.307357
1012,2.788420,1.240213,297.546365
1013,1.839214,0.347767,299.656561
1014,1.054997,-1.403653,316.467166
1015,-0.674867,1.162594,321.511120
1016,-2.259017,-0.626221,297.998236
1017,0.374068,-1.656851,318.456728
1018,-2.356605,1.378431,301.472493
1019,0.620852,0.017572,318.361300
1020,1.403941,0.804873,321.802266
1021,-1.115483,0.038029,301.553159
1022,1.181900,0.416249,328.186382
1023,2.558067,0.224145,295.000000
1024,-2.980699,-2.275148,301.096617
1025,-2.961248,-0.266185,295.973975
1026,0.393218,2.160866,302.771477
1027,2.970508,-1.473817,300.729217
1028,-2.444699,-0.693637,303.030498
1029,2.705650,-0.932429,300.085879
1030,0.914458,0.918941,307.560326
1031,0.630476,-1.773252,321.223220
1032,-2.000745,-1.557913,299.808031
1033,-0.090608,-1.394347,300.210419
1034,-1.008694,-1.050580,298.544102
1035,-1.839310,-0.558773,310.417342
1036,-0.714581,-2.489160,300.603548
1037,-2.649221,-0.158675,300.473334
1038,-2.111274,2.753187,302.096193
1039,-2.001704,0.862695,304.920979
1040,-0.499105,-1.058090,302.558813
1041,-2.860704,-1.172339,316.421325
1042,0.223073,1.026853,299.658760
1043,-2.379012,-0.704147,327.389450
1044,-1.718783,-0.462140,321.297752
1045,-1.983286,-2.817793,300.282726
1046,-0.326567,2.377648,320.243244
1047,-0.440178,1.542529,302.187685
1048,-1.718614,-1.475266,295.048333
1049,-0.409399,-1.098326,296.515672
1050,-0.914087,2.489767,298.994483
1051,2.269039,1.589707,303.913400
1052,1.215104,0.121117,304.769956
1053,2.637434,2.906053,299.910662
1054,0.692949,1.963320,295.778130
1055,-0.240620,-2.569435,296.454973
1056,-0.867429,1.159514,296.139583
1057,-2.732662,1.061836,298.806944
1058,-2.852951,-2.457940,297.655005
1059,-0.498719,-1.770053,315.038277
1060,0.803095,-1.114139,298.438870
1061,1.314057,0.520481,320.615699
1062,0.362804,2.833656,299.566918
1063,-1.713344,1.687492,322.815787
1064,-2.907530,1.726652,305.569741
1065,-2.479900,0.943955,303.403786
1066,-0.696101,0.380200,295.000000
1067,-1.464999,1.778148,319.910476
1068,0.572669,0.672936,314.873907
1069,1.107902,-0.981226,300.265174
1070,-1.545414,0.278766,301.293009
1071,-2.039844,-1.001897,328.590359
1072,-2.990312,-0.908725,303.048532
1073,-0.521887,1.759655,298.127362
1074,1.675593,2.347759,300.592546
1075,0.723424,-0.784975,295.258307
1076,1.929615,-1.377917,298.436813
1077,2.516920,1.430927,303.270263
1078,0.402240,-1.077657,322.236070
1079,-2.299572,-0.455324,300.211721
1080,-0.710839,1.292849,302.198145
1081,-1.680656,0.863154,336.942501
1082,2.240269,0.701358,319.225415
1083,1.237693,-0.004521,316.695878
1084,0.459135,-2.823818,313.052272
1085,1.057078,0.874478,317.178129
1086,2.891206,-0.316872,300.628205
1087,-0.307306,-0.319704,297.392201
1088,-0.149079,1.110237,303.872948
1089,-2.027975,-1.194118,300.086920
1090,-2.265374,1.772854,298.604874
1091,-2.239178,-1.808386,325.160168
1092,2.227227,1.596389,306.119408
1093,-1.650371,1.204474,314.290548
1094,1.349182,0.881257,317.645641
1095,-2.578771,-1.024541,312.922614
1096,-1.589552,-0.447212,319.242852
1097,1.146288,1.008897,305.000000
1098,2.332828,-1.703614,304.792688
1099,-1.751422,0.980951,307.603475
1100,0.868342,-1.420336,300.517728
1101,2.921869,-0.737394,306.433569
1102,2.508504,1.782159,301.583871
1103,0.776284,-0.998769,323.579960
1104,-2.847932,1.700233,295.000000
1105,-1.341813,-0.897674,298.804241
1106,1.298111,0.351213,313.394864
1107,-1.335411,-0.168650,313.164810
1108,-2.632073,-2.549595,298.578053
1109,1.219429,0.314007,299.778985
1110,-1.885515,2.865054,303.280893
1111,-1.444930,0.872083,300.041615
1112,-2.447551,-1.840490,313.449392
1113,-2.490328,-0.360778,317.995787
1114,-2.816768,-1.750656,297.882066
1115,-0.617741,-1.642942,298.953084
1116,-1.715692,-0.887920,296.972936
1117,-1.000797,1.829094,297.489267
1118,-1.518398,-1.325562,296.704226
1119,-1.687183,-1.501454,320.840074
1120,2.314417,-1.616514,299.371099
1121,2.005135,2.025207,297.292324
1122,0.531703,-2.487260,299.893573
1123,-1.981692,2.966025,302.160057
1124,0.809415,2.981117,301.785751
1125,2.733446,1.134535,295.000000
1126,-2.219631,2.433729,301.421671
1127,-2.755594,0.731289,299.864189
1128,-0.470024,2.158610,298.743240
1129,-1.400783,-0.890386,313.321275
1130,1.483840,0.906791,313.490931
1131,-1.313371,-2.544768,310.098024
1132,-0.057798,-2.411067,301.275111
1133,1.228098,-1.937677,312.244660
1134,0.175895,-2.881818,311.580746
1135,0.737268,-1.783974,302.842554
1136,0.889821,-1.569770,298.511818
1137,0.946066,0.182799,295.082451
1138,0.963909,-1.102438,325.486250
1139,2.714043,2.149763,301.994940
1140,2.161633,0.464004,323.438929
1141,1.234781,1.385881,305.000000
1142,0.325685,-1.025119,299.701589
1143,-1.188415,-2.034303,297.677866
1144,-1.592235,1.140700,305.000000
1145,-2.291824,-0.633069,305.017098
1146,2.469102,-1.625553,317.817958
1147,1.581380,2.743162,299.484436
1148,1.028081,-1.258069,296.056507
1149,-1.807752,1.631117,311.484050
1150,2.390807,-0.872283,296.776983
1151,-0.292664,1.384339,296.364247
1152,1.202179,-2.151206,318.970875
1153,-0.572836,-2.589881,305.082306
1154,0.873206,-2.065360,316.622367
1155,-1.766331,-1.914579,306.634471
1156,-0.106539,0.384514,318.475440
1157,-1.351164,1.935686,306.292957
1158,-2.421455,-0.873779,305.000000
1159,1.980409,-0.480496,298.658127
1160,1.457955,0.648487,299.164625
1161,-2.070620,-0.600381,308.511583
1162,1.299287,0.369800,311.877824
1163,-2.325878,2.659161,300.195875
1164,2.533291,-0.981900,295.000000
1165,-1.674074,-0.222173,298.265738
1166,1.969736,2.569013,295.055597
1167,1.091100,-0.252255,305.096826
1168,0.758871,-2.900892,304.805772
1169,-2.291103,1.352444,296.173336
1170,-2.178559,-0.513771,314.285254
1171,1.112152,1.373326,303.365953
1172,-1.315346,0.248575,305.744060
1173,-1.891571,-0.644116,327.182430
1174,-2.827611,0.197533,295.739472
1175,-2.043819,-0.428059,330.244549
1176,-2.243434,0.694561,298.553394
1177,2.811998,-2.124197,297.634508
1178,-1.303971,1.961437,321.333908
1179,-1.852443,-0.778133,321.609802
1180,2.082945,-1.141449,321.081588
1181,2.133045,0.927670,300.503292
1182,1.012482,0.332409,299.885125
1183,1.673678,-0.813317,311.056102
1184,0.672838,0.628294,313.362404
1185,0.998746,0.921619,296.467859
1186,1.275851,-0.417856,301.760474
1187,1.841646,-0.090469,301.536999
1188,0.852661,-1.211098,305.000000
1189,2.723862,0.112492,298.960339
1190,2.103071,0.952162,299.281138
1191,1.418881,0.779077,301.883435
1192,2.371175,1.655379,295.598346
1193,-1.875161,1.217340,299.892986
1194,-2.569097,-2.227595,303.523597
1195,2.216658,2.524320,296.882129
1196,-2.966686,1.542523,300.700698
1197,-2.434671,-1.766602,302.992958
1198,2.053076,-2.197160,299.580389
1199,-2.854364,-1.411611,300.010839
1200,-0.321362,-0.562556,301.034489
1201,0.347190,-1.704927,321.612867
1202,-1.145834,-1.827363,300.049530
1203,0.936756,0.393004,321.594399
1204,-2.415691,-2.643537,295.293491
1205,-1.437181,-1.021398,310.913647
1206,1.085769,-0.844810,298.455153
1207,-1.951254,-0.777933,306.109069
1208,-2.745624,-2.442236,301.835127
1209,0.815386,0.572153,298.330877
1210,0.603906,1.461563,334.333353
1211,-1.407627,-1.317664,301.822160
1212,-1.463067,-1.221179,304.779109
1213,2.170005,-2.718494,301.127864
1214,0.827420,-2.158320,298.766421
1215,2.506111,2.493883,301.069636
1216,-0.765007,1.040399,319.673582
1217,2.828649,1.958707,315.005168
1218,-1.448429,1.156461,304.043679
1219,0.978181,-2.936534,297.614080
1220,0.526518,1.509633,298.501420
1221,-1.453656,1.565875,314.436849
1222,1.248352,-0.555342,295.832807
1223,2.487447,0.290984,305.961736
1224,1.320604,-0.777353,317.952602
1225,1.249192,-0.585540,303.178205
1226,0.655408,2.615343,302.450713
1227,0.459765,1.358811,299.992800
1228,-0.513089,1.866007,298.928625
1229,1.242763,0.903854,312.355542
1230,-1.803663,-0.950465,325.015583
1231,-1.586436,-0.834475,320.456394
1232,0.253080,-1.020570,327.798065
1233,0.333415,-1.296189,310.111603
1234,-2.900034,1.890845,302.965404
1235,-1.860690,-1.358046,307.674126
1236,-2.066635,-0.967830,313.787695
1237,2.966060,0.844834,298.384292
1238,0.306352,-0.967771,318.338613
1239,0.921654,-0.055599,317.342672
1240,1.504014,-0.068370,314.539150
1241,-1.514438,2.429823,298.733597
1242,0.397002,2.816281,299.501960
1243,1.333344,-0.514236,305.271554
1244,-0.163018,2.585591,301.978986
1245,0.438633,0.549899,301.605921
1246,1.697930,-1.915344,323.948876
1247,-0.243150,1.963547,301.339500
1248,-0.518802,0.517709,302.355561
1249,0.183314,2.587364,299.644479
1250,2.249463,0.278100,302.863354
1251,-1.198813,1.094678,308.224464
1252,-1.577122,1.566176,335.102825
1253,1.552384,2.275457,300.110624
1254,-2.646260,-1.698696,302.371033
1255,0.678186,-2.469650,299.841631
1256,2.902155,-2.327413,301.975102
1257,1.890443,2.351498,301.761579
1258,-1.651569,2.473955,295.000000
1259,-1.290338,1.314034,322.318163
1260,2.103750,1.145443,302.959112
1261,0.285084,-0.735172,316.023187
1262,1.221271,0.863704,314.911841
1263,-1.026887,1.377607,299.931018
1264,2.539568,1.758214,304.652806
1265,0.074920,-1.816021,305.861413
1266,1.233956,-2.391751,321.096937
1267,0.863783,-0.603160,315.820946
1268,-0.294933,-2.947325,295.000000
1269,-1.275377,2.822848,301.741064
1270,1.170790,-2.151116,298.171642
1271,0.927877,-1.262082,316.242650
1272,-0.034187,2.302910,300.127591
1273,-2.079424,1.869462,297.908442
1274,-0.916373,2.441722,301.606517
1275,1.613959,2.167999,305.329563
1276,-1.167172,0.301279,302.683291
1277,1.774987,2.646179,316.931364
1278,-2.051609,-0.872625,298.948118
1279,1.844668,0.791003,296.848455
1280,-0.409274,2.423398,298.224625
1281,-2.207770,-1.822462,300.426600
1282,-0.981883,2.444385,312.915231
1283,-1.186738,1.590140,310.414235
1284,-1.405887,2.374894,305.048011
1285,-1.500013,0.362326,302.894016
1286,0.975729,-2.456218,328.107082
1287,-0.688350,-2.234498,297.596027
1288,1.709351,0.516891,316.471607
1289,-1.936142,0.479410,305.000000
1290,1.724842,0.495973,297.760579
1291,0.044047,-0.761884,301.469283
1292,-2.772440,-1.447398,302.340751
1293,-1.061205,-1.007929,327.137109
1294,0.973318,0.560071,322.516161
1295,-2.773960,0.885269,296.810199
1296,-1.925964,-2.140636,300.427704
1297,1.869635,1.044393,306.735102
1298,2.109406,-1.790486,299.015989
1299,0.457011,1.192129,302.053602
1300,-0.383329,-0.420676,296.289581
1301,-0.933391,1.561239,305.000000
1302,-0.155845,2.734188,315.637930
1303,1.512212,0.572702,299.495583
1304,2.342265,1.897739,304.477283
1305,0.979299,0.802276,310.124117
1306,-1.228772,-0.096024,301.075431
1307,1.911392,0.931342,302.286700
1308,0.757556,1.014321,329.369307
1309,2.313119,-2.781586,297.696663
1310,-1.590381,-1.679328,297.697823
1311,-2.941035,-0.544904,314.383451
1312,2.887320,0.960962,315.836459
1313,0.588414,-1.097466,317.706280
1314,-1.548478,-1.318486,298.601605
1315,1.234289,0.528609,305.000000
1316,1.095605,0.902051,308.808358
