nodenumber,x-coordinate,y-coordinate,temperature,hole_size,leak_status
581,-1.997748,-2.663192,321.250865,40mm,1
582,2.683362,2.724922,299.276808,20mm,0
583,2.090831,-0.820468,299.000149,40mm,0
584,0.340873,0.969146,300.324083,30mm,0
585,1.415698,0.849733,329.651499,40mm,1
586,1.834109,-2.030304,302.589316,20mm,0
587,2.429356,0.093384,300.159625,25mm,0
588,-2.662000,-2.856695,303.678790,20mm,0
589,-2.237799,-2.648780,302.497758,20mm,0
590,1.154957,-0.420414,303.423643,20mm,0
591,2.773035,-0.750777,298.931923,30mm,0
592,1.391198,0.548074,326.655982,20mm,1
593,1.230848,0.723114,323.700327,30mm,1
594,-2.226127,-0.189233,300.094131,25mm,0
595,1.746514,-0.870493,301.706124,20mm,0
596,2.607263,-1.179687,301.085069,20mm,0
597,-2.274930,-0.480492,316.288765,25mm,1
598,0.578079,-1.354723,298.107208,20mm,0
599,2.178404,0.655103,302.648935,40mm,0
600,-0.649831,-2.076154,302.882975,40mm,0
601,-1.771729,2.148843,334.493033,25mm,1
602,-2.577443,-0.455315,322.607582,20mm,1
603,-2.091090,-0.692556,298.527145,25mm,0
604,-2.431150,0.790084,300.486706,40mm,0
605,0.690927,-0.335661,310.801020,30mm,1
606,-1.823309,-0.102009,314.590876,30mm,1
607,2.540043,-0.016863,326.302754,30mm,1
608,0.059355,2.178162,299.592297,40mm,0
609,1.070983,-1.405037,303.399689,20mm,0
610,2.740053,-2.859735,304.500250,40mm,0
611,-2.431567,2.855225,301.671484,40mm,0
612,1.406922,-0.796957,300.793519,25mm,0
613,-1.408717,-2.586704,300.813365,25mm,0
614,2.048718,-1.788256,313.526542,25mm,1
615,-1.838173,0.415976,315.678864,20mm,1
616,0.361528,-1.871920,304.607350,30mm,0
617,0.562659,0.038972,325.695534,20mm,1
618,-1.576607,0.856484,298.622887,30mm,0
619,0.724996,2.345972,297.186071,30mm,0
620,1.605812,1.001896,325.996015,40mm,1
621,1.969544,1.874523,338.502821,20mm,1
622,-1.692261,-1.110297,310.000000,25mm,1
623,2.420447,-2.373771,298.401950,25mm,0
624,2.808568,-2.865228,323.573294,20mm,1
625,-2.039686,1.959067,301.182015,30mm,0
626,0.450625,-1.345841,326.324993,30mm,1
627,-0.445889,-0.790539,301.031202,20mm,0
628,-0.571121,-2.360456,303.723761,20mm,0
629,0.773293,2.838267,321.643993,40mm,1
630,2.778385,0.334337,301.516264,40mm,0
631,-2.423775,2.786019,301.064388,30mm,0
632,1.475506,-2.201136,305.641039,20mm,0
633,-2.977682,-1.550963,306.913519,40mm,0
634,2.899546,-1.027002,297.728290,40mm,0
635,-1.375026,-0.569495,298.502100,40mm,0
636,0.426552,1.596956,326.105676,40mm,1
637,2.315296,-1.591899,301.645507,40mm,0
638,1.709695,-2.568114,301.857461,30mm,0
639,-2.998158,1.127113,300.651215,25mm,0
640,0.599822,-0.399499,320.194018,30mm,1
641,2.514230,2.399457,308.000000,40mm,0
642,-1.988609,-2.223845,302.120132,30mm,0
643,0.529879,0.976840,301.332964,25mm,0
644,-1.930988,0.522620,304.049858,20mm,0
645,-0.942260,0.271139,322.680801,30mm,1
646,-2.299126,-0.757599,301.473335,30mm,0
647,2.136897,2.457414,306.479096,25mm,0
648,-1.408243,1.952982,334.197159,30mm,1
649,1.781213,1.488232,297.993379,40mm,0
650,-2.891526,-1.980041,317.285704,25mm,1
651,-0.216382,-1.525088,305.040750,25mm,0
652,1.611320,0.393002,332.789011,30mm,1
653,-1.289775,-1.587112,302.549790,30mm,0
654,1.411710,2.381662,313.547233,30mm,1
655,-0.632096,-1.112598,299.629593,30mm,0
656,1.962262,1.874913,333.344549,30mm,1
657,-0.806443,1.017094,300.686913,30mm,0
658,1.559272,-0.093447,298.145035,25mm,0
659,-1.606985,-0.926491,302.855688,30mm,0
660,2.373377,2.455052,305.368408,40mm,0
661,1.205892,-2.735064,302.260798,30mm,0
662,-0.375822,-0.168963,300.364614,40mm,0
663,-0.476938,2.007574,300.271670,30mm,0
664,0.898084,1.421904,315.964508,25mm,1
665,2.739052,1.661286,297.958036,20mm,0
666,0.869780,1.074098,324.115939,20mm,1
667,0.394342,-0.119131,325.185479,20mm,1
668,-0.030750,-1.277366,349.752484,30mm,1
669,-1.997749,-1.994285,304.751899,40mm,0
670,0.052100,-2.650000,299.778885,40mm,0
671,1.882321,2.215215,310.000000,20mm,1
672,0.721722,2.139247,300.797596,40mm,0
673,0.964951,2.426457,323.737752,25mm,1
674,0.557539,1.030231,303.841515,20mm,0
675,-1.115375,-0.827118,311.358495,20mm,1
676,2.754145,0.680411,300.308321,40mm,0
677,0.513343,1.132135,300.601604,20mm,0
678,-0.843099,-2.070840,303.150463,40mm,0
679,0.546930,2.353385,300.264764,30mm,0
680,-1.379604,-2.127698,324.261229,25mm,1
681,2.874191,-0.475581,300.722969,40mm,0
682,-0.087931,1.981063,297.699807,20mm,0
683,0.768524,-0.439530,324.130493,25mm,1
684,-2.733628,1.905194,300.613376,20mm,0
685,-2.430408,-1.086889,300.482096,40mm,0
686,1.162306,2.510180,344.471575,30mm,1
687,2.101239,-2.577987,312.725534,25mm,1
688,-2.032896,-1.045618,314.595952,40mm,1
689,2.769843,0.068805,300.055588,30mm,0
690,1.723210,-1.854117,336.239312,25mm,1
691,-1.919368,0.613417,311.784198,25mm,1
692,-0.563965,1.850414,300.193139,20mm,0
693,-1.008818,2.370077,297.063177,40mm,0
694,1.646162,-2.996940,305.641681,25mm,0
695,-1.322328,2.515454,310.000000,25mm,1
696,0.352089,2.099855,303.612640,40mm,0
697,0.956941,-2.750381,297.225017,30mm,0
698,0.288612,2.287460,299.058036,40mm,0
699,-2.362679,0.782595,310.000000,25mm,1
700,-0.746108,-2.153641,302.832948,30mm,0
701,-1.164322,0.921704,324.707740,40mm,1
702,0.732001,0.692307,334.581560,40mm,1
703,-1.799188,0.582647,329.729535,40mm,1
704,2.674041,-0.546437,303.023986,30mm,0
705,1.095815,0.543558,331.401322,40mm,1
706,-0.137322,-2.974349,299.375139,30mm,0
707,-1.954328,0.731292,303.241993,20mm,0
708,-2.684945,1.652681,299.360435,25mm,0
709,2.345461,0.871645,303.677206,30mm,0
710,2.704092,-2.346837,305.059609,25mm,0
711,0.662323,1.933574,304.999261,20mm,0
712,2.613931,0.516722,303.284018,30mm,0
713,2.204073,2.092515,300.944229,40mm,0
714,2.625059,-2.011049,345.583412,40mm,1
715,0.558949,-2.679912,302.563770,20mm,0
716,2.693733,-0.826264,302.219018,20mm,0
717,1.213115,-0.026589,316.885528,25mm,1
718,-0.273104,-1.744273,303.723841,40mm,0
719,-2.527435,-0.457471,302.395248,40mm,0
720,-1.965139,-1.397943,310.000000,30mm,1
721,-2.764308,2.677235,301.147934,30mm,0
722,2.191261,2.569245,328.860028,20mm,1
723,-2.207828,-1.461405,325.948532,30mm,1
724,-1.982652,1.904859,302.283803,20mm,0
725,-1.808195,-1.162068,322.925736,25mm,1
726,0.421875,-2.678541,302.448367,20mm,0
727,0.453297,2.703564,304.274663,25mm,0
728,1.693516,0.482485,326.924649,40mm,1
729,1.135862,-1.486128,300.993990,40mm,0
730,0.259810,-1.625523,319.999798,20mm,1
731,-2.213521,1.596943,301.050266,40mm,0
732,1.360409,2.369464,298.310265,40mm,0
733,0.655395,-1.172558,323.561166,20mm,1
734,-2.046855,0.436599,296.740422,20mm,0
735,-0.807291,2.616878,305.307687,20mm,0
736,-0.940463,2.010668,334.388417,30mm,1
737,1.508217,0.776774,325.918436,25mm,1
738,0.942831,0.931320,331.020694,30mm,1
739,-0.914342,-0.797511,302.600384,30mm,0
740,-1.946241,-0.471738,299.214837,30mm,0
741,-2.621844,0.133282,299.363492,40mm,0
742,-0.414102,-1.951280,302.710408,30mm,0
743,-1.266138,0.946065,302.658458,30mm,0
744,-2.658105,-2.359548,300.238892,30mm,0
745,-2.628150,2.328482,298.706846,30mm,0
746,-1.485469,1.242447,320.444137,30mm,1
747,-1.297076,0.965125,330.723256,20mm,1
748,2.178444,-1.916957,304.264441,30mm,0
749,0.148468,-0.503217,316.048624,25mm,1
750,-1.260431,1.234438,333.935891,40mm,1
751,-2.876934,-1.503745,301.551577,25mm,0
752,-0.847017,2.263203,299.947539,25mm,0
753,0.842815,-0.419290,326.468202,30mm,1
754,-1.662561,0.418600,302.920314,20mm,0
755,-0.163240,1.062765,299.373358,30mm,0
756,-1.473959,1.635159,301.001400,40mm,0
757,0.148776,-2.126363,325.007443,20mm,1
758,0.838091,1.359507,331.615713,40mm,1
759,0.195537,-2.689059,300.834801,20mm,0
760,0.322880,-1.071263,330.503088,30mm,1
761,-1.999276,1.784523,301.763108,30mm,0
762,-2.783038,-1.181230,300.618825,25mm,0
763,-0.840159,-2.903782,303.108876,20mm,0
764,-2.500801,1.460262,311.119914,20mm,1
765,-1.485696,0.124242,330.864026,30mm,1
766,-0.681684,1.403326,298.740628,40mm,0
767,-1.585538,-1.586069,315.959341,20mm,1
768,-1.761998,-0.814381,300.732424,40mm,0
769,0.262965,-1.457657,333.018325,30mm,1
770,1.656696,0.757220,334.168060,40mm,1
771,0.962628,1.149139,321.185589,20mm,1
772,2.255088,-0.708983,323.813308,30mm,1
773,-2.231661,-2.631922,300.942166,25mm,0
774,2.410043,0.038169,302.757891,40mm,0
775,0.297734,2.326906,300.841815,40mm,0
776,2.248683,-1.307409,341.347471,25mm,1
777,-0.947635,-0.261814,331.243999,25mm,1
778,0.995878,-0.940866,338.339113,25mm,1
779,1.641698,-0.194557,317.576135,25mm,1
780,0.403873,-1.460623,299.496581,40mm,0
781,2.479866,-1.642176,352.708754,40mm,1
782,-2.030228,2.391325,301.866121,20mm,0
783,-2.527308,-1.338590,298.838924,30mm,0
784,-2.295140,0.135874,336.019786,30mm,1
785,-2.040616,-0.575303,299.652974,25mm,0
786,-1.895731,1.538707,298.026919,30mm,0
787,-1.138388,-1.671315,298.241768,20mm,0
788,-1.659435,-0.754676,319.517525,30mm,1
789,-0.364002,-0.967672,315.839784,30mm,1
790,2.615273,0.851605,302.285367,30mm,0
791,-0.510914,1.607166,303.197410,25mm,0
792,-2.237680,0.015190,300.530746,40mm,0
793,0.962521,-2.298384,296.120732,20mm,0
794,-2.018149,2.227022,302.478928,40mm,0
795,-2.352098,-0.208965,322.083685,40mm,1
796,2.411943,-1.259187,321.882102,20mm,1
797,-0.052362,-1.995763,303.213676,40mm,0
798,-0.438568,0.312109,302.206975,20mm,0
799,-1.453146,-1.138644,302.918062,25mm,0
800,-1.888553,1.166452,323.479514,25mm,1
801,2.358212,-1.599898,334.093102,40mm,1
802,-2.278268,0.702103,300.876238,25mm,0
803,-0.505474,-0.303379,302.021712,30mm,0
804,0.941091,-0.531769,337.407601,40mm,1
805,2.688356,-0.276717,326.940744,20mm,1
806,-0.098958,1.996339,303.085139,30mm,0
807,2.060887,-2.686493,298.693355,25mm,0
808,-1.037345,-1.169227,299.312812,25mm,0
809,-1.199695,0.178045,302.838841,30mm,0
810,-1.722207,-0.839459,301.409879,40mm,0
811,-1.066000,-0.372014,304.196087,25mm,0
812,0.503173,-0.511888,326.240238,30mm,1
813,-2.205006,2.172305,298.698542,30mm,0
814,2.650169,-1.079971,300.294220,25mm,0
815,2.305090,-0.650851,327.657088,20mm,1
816,-1.682672,-0.366095,333.193445,20mm,1
817,1.201259,1.006797,298.054463,25mm,0
818,1.256019,-2.015907,310.000000,30mm,1
819,-2.725946,1.688319,300.373980,30mm,0
820,0.464837,2.113253,306.875848,40mm,0
821,-0.982906,-0.824227,310.000000,20mm,1
822,1.537523,-0.274898,304.075001,20mm,0
823,-0.999096,0.435349,303.849072,25mm,0
824,0.133002,0.338784,321.080086,20mm,1
825,-1.959758,2.380593,299.519015,20mm,0
826,-0.100608,2.921376,301.693396,30mm,0
827,-0.546154,-0.139876,296.363034,40mm,0
828,0.761286,-0.504989,302.051997,40mm,0
829,0.417346,-1.088687,304.319245,20mm,0
830,0.920673,1.958034,305.109565,30mm,0
831,1.680376,0.923425,303.159936,40mm,0
832,2.009983,-1.659287,342.191145,20mm,1
833,0.402811,1.788368,298.746620,40mm,0
834,1.128273,-2.277675,305.123702,25mm,0
835,0.257919,-1.565356,337.924180,40mm,1
836,-0.420703,-2.933831,303.020899,30mm,0
837,-0.037250,-2.994710,297.222636,25mm,0
838,-0.857888,2.840212,303.101948,30mm,0
839,1.577110,-2.250544,297.925900,30mm,0
840,0.782406,-1.192646,300.494153,20mm,0
841,-2.989651,-2.414002,304.754698,25mm,0
842,-0.933745,1.289019,326.083975,40mm,1
843,1.662032,-1.617205,333.976106,30mm,1
844,-2.321365,1.969641,304.479802,20mm,0
845,-0.626295,0.088659,298.694452,40mm,0
846,-2.898275,-1.035558,324.757670,40mm,1
847,-0.671271,-2.425859,295.000000,20mm,0
848,-2.007001,1.239625,300.300017,25mm,0
849,-0.302282,1.311089,332.509083,20mm,1
850,0.970591,1.326815,301.639943,20mm,0
851,-0.374161,-2.323390,337.119982,40mm,1
852,-1.612200,0.995565,300.042383,25mm,0
853,-2.787695,-0.445411,318.684010,30mm,1
854,1.262287,0.728340,321.294088,40mm,1
855,2.467869,-2.562253,303.347722,25mm,0
856,-1.148399,0.643271,321.761562,25mm,1
857,-2.626496,2.532722,300.590916,25mm,0
858,-0.160324,2.331163,336.848189,40mm,1
859,-1.133750,-1.079934,304.788535,20mm,0
860,1.586925,-1.304350,328.047538,30mm,1
861,2.490351,-2.263125,333.286352,20mm,1
862,-0.708769,1.859258,303.621986,25mm,0
863,1.996674,-2.566370,302.849860,20mm,0
864,-1.358157,-0.072994,307.732584,40mm,0
865,-1.679965,-1.189731,327.621370,25mm,1
866,-2.679308,-1.119883,317.061364,30mm,1
867,0.944828,2.220858,300.083206,20mm,0
868,0.588372,-1.147200,321.011635,20mm,1
869,-0.941187,0.089120,298.448149,30mm,0
870,-0.692953,1.453222,339.239010,25mm,1
871,-1.373578,0.855585,327.227759,30mm,1
872,-0.469910,-0.333690,300.434562,40mm,0
873,2.237229,-2.745362,301.970537,20mm,0
874,-1.984742,1.337150,334.006358,30mm,1
875,2.814011,-0.019343,305.314995,20mm,0
876,1.463329,-0.159373,297.051637,30mm,0
877,0.850705,0.409112,312.593400,40mm,1
878,2.495564,-1.333330,321.016864,30mm,1
879,-1.713041,-0.971170,310.000000,25mm,1
880,1.445781,1.526365,323.129926,20mm,1
881,0.436622,1.916974,301.741442,25mm,0
882,0.788389,1.076446,338.914314,30mm,1
883,2.281394,-2.267457,310.000000,40mm,1
884,1.316054,-0.331420,325.898891,30mm,1
885,1.581882,-2.418292,296.638099,40mm,0
886,0.640534,0.819684,330.437369,40mm,1
887,2.008791,1.570832,303.969283,25mm,0
888,-1.263182,2.340938,305.654787,20mm,0
889,1.762781,-1.646877,321.188912,40mm,1
890,0.902874,1.054889,301.043049,25mm,0
891,-0.316954,1.908151,297.635299,20mm,0
892,2.751112,-1.403100,301.480481,40mm,0
893,1.083818,-0.518005,301.100803,25mm,0
894,-2.351102,0.936087,302.308048,20mm,0
895,0.824672,0.320566,302.829745,40mm,0
896,0.770726,-1.040123,329.242138,30mm,1
897,2.962871,-0.996824,299.858821,25mm,0
898,-2.329763,-0.535871,297.232996,30mm,0
899,2.980867,-1.913338,310.000000,25mm,1
900,-1.779648,2.215624,318.452818,20mm,1
901,2.389550,1.477475,299.809147,25mm,0
902,-1.417295,-1.558132,302.916259,40mm,0
903,-0.819764,2.900116,302.685401,30mm,0
904,2.987387,-0.414040,300.268513,30mm,0
905,1.335635,-0.424630,336.916602,25mm,1
906,-2.367290,-1.397767,318.171250,30mm,1
907,2.204244,-1.522678,335.244607,40mm,1
908,-0.000246,1.381495,302.330015,30mm,0
909,-0.722076,-0.837610,300.266421,30mm,0
910,1.618181,0.818494,301.137590,40mm,0
911,-1.650315,0.095493,295.000000,40mm,0
912,-2.362570,-1.738183,334.596012,40mm,1
913,0.225891,0.558636,300.633421,25mm,0
914,1.239188,1.238275,336.738183,20mm,1
915,0.453586,0.390310,302.298592,30mm,0
916,1.161175,1.296044,325.339894,25mm,1
917,-1.458704,2.568306,331.178262,25mm,1
918,1.819117,-1.398962,301.250655,40mm,0
919,-0.214825,1.747120,302.552189,25mm,0
920,2.311474,-1.869628,300.646642,30mm,0
921,2.393245,-1.438686,299.605269,30mm,0
922,1.300251,2.497336,300.186344,20mm,0
923,-0.408209,-0.591002,331.082938,40mm,1
924,-0.673450,2.405415,301.994611,20mm,0
925,-1.757705,-0.158265,328.222068,25mm,1
926,1.720340,1.438264,324.451137,30mm,1
927,2.915067,-1.940193,297.920289,20mm,0
928,1.884358,1.471311,301.025168,30mm,0
929,-2.794373,-2.429362,323.131942,25mm,1
930,2.563157,-2.302590,300.818633,20mm,0
931,-2.251542,1.587889,301.081065,30mm,0
932,-0.111222,0.929088,303.252779,25mm,0
933,-2.709016,-1.296490,299.809975,30mm,0
934,-0.809692,2.276504,302.452499,20mm,0
935,-2.390553,-1.029888,306.100335,40mm,0
936,-2.394291,0.864836,302.280187,20mm,0
937,-2.203719,-1.000662,327.990539,40mm,1
938,1.015761,1.663793,301.358558,20mm,0
939,-0.962539,-0.254904,340.124205,25mm,1
940,-0.625477,-2.243340,305.136587,20mm,0
941,-2.320796,-0.936051,326.682008,40mm,1
942,0.446218,1.610190,300.182316,40mm,0
943,-2.647224,1.375598,301.048865,25mm,0
944,-2.240829,1.035127,325.410479,30mm,1
945,-1.768002,-0.101762,297.258677,25mm,0
946,-1.185268,0.839061,298.104995,25mm,0
947,1.671608,-1.507757,301.545847,25mm,0
948,-2.106205,-2.697216,332.120811,20mm,1
949,0.113876,2.592838,302.604509,30mm,0
950,0.167166,-1.695039,324.370234,40mm,1
951,1.492231,-1.097975,310.000000,30mm,1
952,-2.008573,-0.511874,300.920165,20mm,0
953,-1.779282,2.422452,295.225078,20mm,0
954,1.660928,1.040518,298.362231,25mm,0
955,0.262741,2.828378,299.635862,40mm,0
956,-0.423205,-2.236228,302.612387,25mm,0
957,0.077841,-2.281467,302.741691,25mm,0
958,-2.306076,-0.337164,331.504613,25mm,1
959,1.083698,2.259916,302.764894,20mm,0
960,-1.788624,-0.551012,297.660771,30mm,0
961,1.033695,0.799616,323.482963,40mm,1
962,2.054355,-0.068773,336.079348,40mm,1
963,1.253313,-1.880166,330.381294,30mm,1
964,2.844385,1.916481,300.352966,25mm,0
965,-2.355814,-2.204081,310.000000,30mm,1
966,-0.615855,-0.762246,299.964487,40mm,0
967,-0.099390,-1.060657,295.853685,40mm,0
968,0.202644,-0.251624,328.102333,20mm,1
969,1.279518,1.620236,300.791669,40mm,0
970,0.161516,-2.893848,301.269950,20mm,0
971,-0.014600,-1.083522,322.891775,40mm,1
972,1.916389,-0.841051,305.091850,40mm,0
973,-2.308742,-1.200859,311.125525,25mm,1
974,1.243205,-0.844804,301.512473,30mm,0
975,-0.225831,-0.659604,297.071450,30mm,0
976,-1.529784,1.125880,330.824441,25mm,1
977,0.563891,2.517641,299.533957,40mm,0
978,0.494464,0.592360,331.764547,40mm,1
979,1.888707,2.481316,305.156247,40mm,0
980,-0.507342,-2.855970,300.244549,30mm,0
981,2.950534,-0.907996,303.343016,20mm,0
982,2.789921,0.394973,318.321926,30mm,1
983,0.734518,-1.988208,303.907558,20mm,0
984,0.150296,1.243673,303.373986,25mm,0
985,-0.770234,2.581437,298.430015,40mm,0
986,-1.172100,-0.117490,324.598078,25mm,1
987,0.616845,2.915949,306.304078,30mm,0
988,-1.790772,0.906754,300.169506,30mm,0
989,-0.048859,1.610807,299.095599,30mm,0
990,1.387720,-2.418923,335.508656,40mm,1
991,-1.326968,0.267884,325.823144,30mm,1
992,2.920491,-1.953282,324.361092,25mm,1
993,-0.111364,1.925435,295.151582,30mm,0
994,-1.542288,-1.315125,301.518315,25mm,0
995,2.066840,1.375924,303.109973,30mm,0
996,-2.002854,2.405242,300.990822,20mm,0
997,0.730924,0.476804,324.193795,20mm,1
998,1.151671,-2.367631,302.862106,20mm,0
999,1.804769,-2.091732,318.833809,30mm,1
1000,1.619961,-1.705074,301.160700,30mm,0
1001,2.745476,2.427243,298.118508,40mm,0
1002,-0.844743,0.316391,300.702803,40mm,0
1003,-2.063213,-0.292961,335.883141,25mm,1
1004,-1.783156,0.603590,319.989513,20mm,1
1005,-1.902645,-2.416007,298.535216,30mm,0
1006,2.717453,-1.388458,310.000000,25mm,1
1007,1.809776,0.696637,300.734502,30mm,0
1008,-0.486181,-0.251828,302.456844,20mm,0
1009,-1.905206,-2.870804,300.747897,40mm,0
1010,-2.070135,-0.750279,318.988286,20mm,1
1011,2.448414,-2.506036,320.853405,30mm,1
1012,-2.033018,-0.246208,325.329821,25mm,1
1013,-0.892498,1.504443,300.385791,40mm,0
1014,-1.063719,0.655980,333.145231,40mm,1
1015,-2.343865,-0.616252,300.783247,25mm,0
1016,-1.500426,-0.790743,323.542808,30mm,1
1017,2.395101,-1.862305,318.048150,30mm,1
1018,-2.438055,1.608536,302.806117,25mm,0
1019,-2.366143,2.890604,299.627987,20mm,0
1020,0.414574,-1.019616,327.144756,25mm,1
1021,0.354487,-0.242794,338.005738,40mm,1
1022,1.283076,1.257185,328.155767,40mm,1
1023,-1.598064,-0.936581,298.527489,30mm,0
1024,2.325431,2.244892,297.902070,25mm,0
1025,-2.223862,-2.133747,299.937721,30mm,0
1026,-1.169365,-0.794750,326.880942,40mm,1
1027,2.545471,-2.789110,321.743419,40mm,1
1028,-1.055591,-1.284243,322.220587,20mm,1
1029,0.617157,-1.556332,322.175294,25mm,1
1030,-0.994124,0.431877,334.044076,25mm,1
1031,2.371892,1.392373,303.930629,30mm,0
1032,-1.602687,-0.130368,300.222902,30mm,0
1033,-0.074904,-2.121175,300.624129,40mm,0
1034,2.010863,-2.823121,324.133408,20mm,1
1035,-0.508583,1.112266,324.943637,20mm,1
1036,1.371391,-0.930103,304.306545,20mm,0
1037,1.092929,0.541331,295.331104,40mm,0
1038,1.363081,1.641841,298.601698,25mm,0
1039,2.545426,1.950233,302.726752,40mm,0
1040,-1.376858,-2.267190,298.400704,25mm,0
1041,2.617158,-1.313129,342.658086,25mm,1
1042,0.142190,-2.525132,301.093917,40mm,0
1043,0.059300,1.066209,301.804905,30mm,0
1044,1.824645,0.301791,324.578958,25mm,1
1045,-2.849656,-0.822192,321.740461,25mm,1
1046,-0.363311,-1.212916,303.076245,20mm,0
1047,1.245908,-1.168899,334.669716,40mm,1
1048,-2.823278,2.938095,307.159439,20mm,0
1049,2.345190,-2.543796,300.233068,40mm,0
1050,-1.769162,-1.855874,300.939687,20mm,0
1051,-0.489603,1.485356,327.546019,20mm,1
1052,0.093698,0.911430,310.000000,20mm,1
1053,2.306911,-1.144736,327.927327,20mm,1
1054,1.768698,0.550678,331.842089,20mm,1
1055,-0.656714,0.790186,304.444699,40mm,0
1056,2.740685,-1.905528,327.077050,40mm,1
1057,-1.457086,1.316329,304.482953,30mm,0
1058,-2.397909,2.172180,310.481864,20mm,1
1059,-0.543942,0.969460,304.346299,25mm,0
1060,0.585266,-0.504960,300.347823,40mm,0
1061,-0.258143,-2.309090,311.724974,20mm,1
1062,0.520300,-2.256848,303.350999,40mm,0
1063,0.353459,-1.197176,305.041064,20mm,0
1064,1.489697,2.197761,299.875546,30mm,0
1065,-1.244531,0.350493,314.370520,25mm,1
1066,-1.397830,2.271780,302.704729,30mm,0
1067,-1.761344,0.164646,304.353325,30mm,0
1068,-0.078968,0.055430,318.108745,40mm,1
1069,-1.065869,0.912088,303.357898,25mm,0
1070,1.879574,0.856303,302.688727,25mm,0
1071,0.602515,0.442062,314.776768,40mm,1
1072,0.212694,2.164807,297.275492,25mm,0
1073,-1.981769,1.310761,295.000000,40mm,0
1074,-2.181773,-1.819869,297.422922,30mm,0
1075,-1.213678,0.278927,313.291322,30mm,1
1076,1.011120,1.968811,299.837717,25mm,0
1077,2.238762,-1.435200,322.129611,20mm,1
1078,2.063035,-2.342437,301.379020,25mm,0
1079,2.944343,0.411493,301.589468,40mm,0
1080,1.255943,2.127391,304.445357,30mm,0
1081,-2.577881,1.872882,333.912101,40mm,1
1082,-2.572172,-0.533888,340.289669,25mm,1
1083,-2.527126,0.931594,318.125063,30mm,1
1084,-0.274838,-1.649297,299.137849,25mm,0
1085,-1.335950,1.666426,316.616797,20mm,1
1086,1.075030,-2.555551,301.525758,25mm,0
1087,-1.349407,0.834647,301.810851,25mm,0
1088,2.408509,-2.362217,302.846520,25mm,0
1089,1.643971,-2.687566,297.894384,20mm,0
1090,-1.749302,-1.946509,326.673163,25mm,1
1091,0.810562,-2.728176,297.880542,20mm,0
1092,-1.447722,1.767287,317.584584,25mm,1
1093,-2.833648,-2.658675,304.647902,25mm,0
1094,1.236668,-1.693950,317.484759,30mm,1
1095,-2.438644,-2.899971,298.269646,25mm,0
1096,0.321299,-1.325804,314.248171,30mm,1
